"","story_id","province_human","province_ICEWS","cleantext"
"21",34034649,"kinshasa","Kinshasa City","african associ for defens of human right asadho denounc in  SOURZ releas arriv in draft of journal potenti  AVERB on right to organis  and   threat of arbitrari arrest weigh on mr.jean bosco puna secretari general of nation union of teacher in school subsid cathol of  ACTAR  synecat . associ remind in regard  gather in nation congress  DAYZ  MONZ N in room of confer of general hospit in refer to kinshasa ex mama yemo hospit  teacher member of union  brutal dispers by ACTAR offic act on order of governor of  ADMINN of kinshasa and r kimbuta yango. and    day  N mandat respect number ri N prN weik  and   ri N N weik launch by public prosecutor de grand instanc of sub_kinshasa kinshasa  mr.jean bosco puna. MONZ N to N hour continu  SOURZ releas  ACTAR offic AVERB headquart of synecat locat in .N of Nrd street bis in commune of sub_kinshasa in search of latter to continu work of congress.  dispers  member present  and   brutal  NONTOPIC releas strong condemn obstruct to exercis of activ of synecat  and   judici harass direct  general secretary.fac  situat  asadho recommend  minist of primari ACTAR  secondari  and   vocat epsp to respect right of union to freeli exercis activ without limit  provid by law  and   necessari in democrat state.on part of governor of  ADMINN  sought respect for freedom of peac meet in accord articl N of constitut  and   cessat of interfer in activ  and   labor strife. associ request in addit  prosecutor of parquet de grand instanc of sub_kinshasa kinshasa to stop research trigger mr.jean bosco puna.fin  asadho recal mr.jean bosco puna come to total twelv MONZ of unlaw depriv of salari on decis of minist of epsp  accord to  fals NONTOPIC of  member of polit opposit  and    of commit for improv of socio econom condit of teachers.for part  ADMINN minist in charg of ACTAR  environ communic  and   kind th r se olenga kalonda state current disord reign within synecat.accord to minist   N branch within associ  NONTOPIC  to justice. well  point out  ADMINN  prohibit to  N branch to organ public activ justic deliv on folder."
"22",26976384,"northkivu","Province du Nord-Kivu","on MONZ N  mutini born in  ACTAR  adopt name mN. arm ACTAR  led by duo of outspoken person  ACTAR brig gen sultan makenga  colonel  and   head politician chairman of  ACTAR  bishop jean mari runiga. N icon  tight relationship  and   NONTOPIC to AVERB for N caus peac in  DIRECTZ  ACTAR   and   safeti of congoles kinyarwanda speak community.almost year later  MONZ N  runiga overthrown by mutini ACTAR high command chair by makenga. reason NONTOPIC toward head politician of financi embezzl divis deceit ethnic hatr  and   polit immaturity.follow break   NONTOPIC AVERB loyal to runiga AVERB makenga side AVERB soldier well civilian in sub_northkivu  makenga  base .in end runiga  and   loyalist fled to ACTAR  in night of MONZ Non eve of  ACTAR N anniversary.in ACTAR  runiga  and    ACTAR  includ brig gen bauduin ngaruy  disarm  and   place intern subject to period of verif to see  realli renounc to  ACTAR activities. former fighter  and   politician thereaft move to ngoma intern camp in DIRECTZ  ACTAR mile from  DIRECTZ  ACTAR .   find runiga in back suit white shirt  and   red tie  prepar to receiv deleg of ambassador  and   diplomat accredit to ACTAR . decid to flee to ACTAR   nearest countri to posit sub_northkivu .  near ACTAR  angola  countri   gone  runiga NONTOPIC in impecc french.concern break of mN runiga blame on makenga side corrupt by kinshasa. kinshasa ACTAR  done to tear us apart.  didn t  support.of cours peopl will NONTOPIC  presenc in ACTAR now NONTOPIC NONTOPIC  ACTAR  support us let NONTOPIC    support by ACTAR  wouldn t arriv . infight occur   out of mean  made possibl for kinshasa to corrupt others.yet doesn t mean  given hope to play role in country. abandon  ACTAR activ  on polit side   plan for congoles societi  and   will continu to defend  runiga says.for former mN head politician  cycl of violenc  and   hostil in  ACTAR  symptom of bigger problem. real caus  lack of respons  and   visionari leadership poor govern  lack of  ACTAR  can creat armi abl of maintain intern  and   extern security. ACTAR problem polit  observes.  never believ in AVERB runiga NONTOPIC  return to ACTAR depend on polit  and   secur climate. never believ in AVERB. arm AVERB  end to  ACTAR problems.  disarm  and   renounc to ACTAR activities.howev  ll continu polit AVERB. condit allow  will go back to play democrat game  fellow congolese.  polit on rwandan soil.for runiga  clear  alleg of extern AVERB nonsens   system  enemy. happen to mN  hiccup. fruit of corrupt initi by  ACTAR  unabl of solv problem of citizens.instead of solv issu  prefer deal  consequences.concern  ACTAR secur council send brigad to AVERB arm rebel in  DIRECTZ  ACTAR  mN includ runiga see  non effect solution.  arm group  back by congoles armi  ACTAR .will brigad also AVERB  ACTAR  and   alli  don t think . chanc for  ACTAR brigad to succeed narrow.even  brigad vanquish  mutini in  ADMINN   real problem  real problem lack of leadership  and   rebel just consequences. peopl focus on caus rather consequ arm AVERB noth result of bad leadership. secur council  seek non last solutions.mp decri ACTAR NONTOPIC conspiraci  ACTAR"
"23",9290936,"northkivu",NA,"text of SOURZ by drcongo ACTAR sponsor SOURZ on N MONZ AVERB erupt near sub_northkivu in sub_northkivu ADMINN of northkivu  DIRECTZ drcongo on morn of  DAYZ  N MONZ . Nth ACTAR  ADMINN NONTOPIC ACTAR of  ACTAR general  ACTAR of AVERB positions. AVERB last half hour.accord to deputi command in charg of oper of Nth ACTAR  ADMINN  col delphin kahimbi NONTOPIC troop loyal to ACTAR open AVERB on  ACTAR  ACTAR  in katogoto locat  far from sub_northkivu in sub_northkivu ADMINN .col delphin kahimbi  provid AVERB figur of fighting. sourc NONTOPIC  ACTAR element driven back to mountain overlook sub_northkivu at N km to west of sub_northkivu chief ADMINN of northkivu . SOURZ  SOURZ  sub_southkivu in french N gmt N MONZ N"
"24",27704818,"northkivu","Province du Nord-Kivu","fresh AVERB flare in resourc rich DIRECTZ  ACTAR  DAYZ   ACTAR AVERB back by ACTAR troop shell rebel near sub_northkivu  and   tension spill  neighbour ACTAR .artilleri AVERB  heard around sub_northkivu north of sub_northkivu  capit of turbul northkivu ADMINN   dr ACTAR armi  and   newli form ACTAR intervent brigad  AVERB mN rebel for week. rwandan woman also AVERB  and   babi AVERB in  offici alleg deliber cross border shelling. SOURZ  and   kinshasa NONTOPIC ACTAR of support mN  charg kigali denies. DIRECTZ  ACTAR sourc ask to name NONTOPIC  AVERB  prelud to full on AVERB by armi  and   ACTAR troop   unpreced mandat to AVERB offens  arm movement long activ in miner rich impoverish kivu ADMINN . N  DIRECTZ kivu ADMINN  north  and   south  chronic unstabl sinc N AVERB wrack vast countri N  and   N draw in armi from neighbour  and   DIRECTZ african countri  AVERB in part access to vast miner wealth. flight to sub_northkivu  ADMINN of  N peopl  AVERB by mN for N day last MONZ   suspend sinc out airport vulner NONTOPIC  SOURZ in monusco  ACTAR mission in country.on DAYZ  ACTAR soldier from tanzania AVERB  and   N other AVERB in AVERB  ACTAR  and   ACTAR sourc NONTOPIC. ACTAR intervent AVERB use AVERB helicopt  and   mortar in sub_northkivu hill  AVERB on rebel posit heavi artilleri accord to monusco spokesman madnodj mounoubai. N shell fell earli DAYZ night on sub_northkivu  N of AVERB  ADMINN  airport lie east of  ADMINN  nobodi NONTOPIC AVERB .resid NONTOPIC shellfir AVERB N person  and   AVERB N other in north of  ADMINN .bloodsh also spill to rwandan ADMINN of rubavu situat adjac to sub_northkivu. shell land in ADMINN  and   AVERB woman  and   serious AVERB child  deputi mayor of rubavu ezechiel nsengiyumva buntu NONTOPIC SOURZ . can hear shell on  side of border  NONTOPIC. alert peopl   idea  will AVERB. alleg AVERB deliberate. mN rebel emerg  N of  formid AVERB oper in dr ACTAR east. NONTOPIC kinshasa ACTAR of reneg on N peac pact  and   deal to hold direct talk  and   threaten to AVERB sub_northkivu ."
"25",20669206,"northkivu","Province du Nord-Kivu","secretari general ban ki moon special repres to democrat republ of  ACTAR  ACTAR  roger meec  strong condemn weekend AVERB blue helmet in volatil far east of african nation.l DAYZ even  N ACTAR arm AVERB rifl  and   weapon advanc toward base of  ACTAR peacekeep base in sub_northkivu  N kilometr north of sub_northkivu  capit of restiv northkivu ADMINN  accord to  SOURZ releas issu by world bodi mission monusco .despit repeat warn from blue helmet  gunmen continu advanc on base open AVERB on peacekeep  and   tri to enter site at N differ points.blu helmet return AVERB  and   ensu AVERB last near N minut end  AVERB AVERB flight. N of perpetr AVERB in incid  N other injured. ident yet to established. N AVERB rifl  N of cartridg  N machet  grenad explos  and   weapon recov  incident. ACTAR armi known  ACTAR  sinc AVERB  and   detain N of  AVERB part in AVERB. joint investig congoles author  way to establish ident  and   motiv of AVERB  accord to earli indic appear to part of mai mai ACTAR .monusco welcom yesterday NONTOPIC in sub_northkivu by northkivu ACTAR prosecutor  will initi immedi judici action  perpetrators.in  SOURZ releas  mission also underlin  remain determin to continu effort to support congoles ACTAR consolid peac in vast african nation descript of SOURZ  new york SOURZ in english   ACTAR onlin SOURZ servic url WWWWWWnews"
"26",19370082,"orientale","Orientale Province","N.headlines.N.civil societi of sub_orientale ADMINN today NONTOPIC  soldier AVERB  and   AVERB last even woman at bar in kpandroma locat at Nkm north of sub_orientale ADMINN . SOURZ NONTOPIC  happen  soldier  and   colleagu extort money from revel at bar. SOURZ also ad  N soldier immedi arrest by  ACTAR .N.in sub_orientale ADMINN  sub_orientale ADMINN  leader of walendu bindi communiti strong condemn AVERB of mp adirodu mawazo near  DIRECTZ prison of sub_orientale ADMINN  week. request for investig in order to know  mp AVERB by ACTAR offic tri to curb mutini of detaine at prison.N.announcements.N.n SOURZ .N.foreign SOURZ .N.sports. descript of SOURZ  sub_orientale SOURZ in french"
"27",32489089,"kinshasa","Kinshasa City","around N peopl AVERB on DAYZ in ACTAR  secur AVERB AVERB support of self proclaim prophet  tri to AVERB AVERB of airport  ACTAR barrack  and   state televis  ACTAR NONTOPIC.paul jo MONZ h mukungubila  call  prophet of etern  on run from author  ACTAR spokesman lambert sub_kasaioccidental NONTOPIC on DAYZ .mukungubila  ran unsuccess for presid in N NONTOPIC AVERB in respons to ACTAR harass of supporters.arm youth AVERB airport  ACTAR barrack  and   state televis headquart in kinshasa on DAYZ  repuls by troops. ACTAR  earlier NONTOPIC dozen killed.AVERB mukungubila support  and   secur AVERB also AVERB place on DAYZ in  DIRECTZ mine ADMINN of lumbumbashi at church run by mukungubila wit NONTOPIC. pastor rail presid jo MONZ h kabila decis to make peac tutsi rebel in DIRECTZ  ACTAR  NONTOPIC presid bow to pressur from ACTAR . ACTAR  AVERB to emerg from decad of violenc  and   instabl particular in east in  N of peopl AVERB most from hunger  and   disease. N strong SOURZ peacekeep mission monusco  station in country."
"28",4590482,"northkivu","Orientale Province","ACTAR  and   congoles troop open AVERB on rebel base in nation park on DAYZ to flush out fighter believ to hole in mountain  and   jungl  MONZ  deadlin for pull out expired. ACTAR AVERB helicopt whir overhead armour ACTAR carrier plough forest in sub_orientale in ACTAR at start of  N day offens prompt at least N rebel to surrender.troop set AVERB to hut in N appar desert rebel camp dot around park  world heritag site  divers landscap of swamp stepp savannah lava plain  and   soar mountain peak roam by endang gorillas. oper aim at secur virunga park   identifi  logist  and   train base for militia especi rwandan rebel NONTOPIC lt.col mayank awasthi  spokesman for  ACTAR mission in ACTAR .awasthi NONTOPIC N ACTAR troop  and   N congoles soldier involv in joint oper AVERB N rwandan hutu rebel  and   N congoles mai mai militiamen expert estim pitch camp in virunga park. N ugandan rebel also believ by region secur ACTAR to in  ADMINN . SOURZ NONTOPIC travel  troop saw N congoles mai mai fighter barefoot  and   wide eye fear emerg from thick jungl escort by ACTAR troops. tire of bush.lif in jungl unbear sammi mumbili NONTOPIC SOURZ  NONTOPIC want to integr  ACTAR army.rebel fighter in park pledg to leav ACTAR by MONZ t.N  agreement reach in MONZ  ACTAR  ACTAR  and   ACTAR .howev  N of foreign insurg return home  deadlin ignor AVERB of appeal  and   threat from  N govern  and    SOURZ . rwandan hutu rebel fled to ACTAR  help to carri out N rwandan genocid in N minor tutsi  and   polit moder hutus killed. tire of bush cite presenc of rebel oppos govern  ACTAR  and   ACTAR  invad vast neighbour ACTAR twice in past decad spark N wars. later withdrawn peac deal  includ promis by kinshasa  rebel  dealt . ACTAR  and   ACTAR  threaten to send soldier back  ACTAR to disarm rebel kinshasa fledgl armi  ACTAR peacekeep fail to . conting of congoles AVERB expect to deploy to park to guard  futur rebel infiltration.howev richard sezibera  ACTAR special envoy to great lake NONTOPIC need to done. peopl  ACTAR   to go  and   NONTOPIC rebel to vacat particular ADMINN  and    go out of park  rebel return.  make sens sezibera NONTOPIC SOURZ  speak  DAYZ operation.ind of success will measur on  N peopl  and   weapon  AVERB  added.rwandan ACTAR NONTOPIC rebel often know plan ACTAR oper MONZ in advanc give time to move to new ADMINN  sweep.fli virunga NONTOPIC saw illeg log reduc forest in N  ADMINN to char black pits."
"29",23411510,"orientale","Orientale Province","sub_orientale  DIRECTZ drcongo   ACTAR troop AVERB N rebel in DIRECTZ  ACTAR  drcongo in ongo oper sub_orientale explor mission ahead of general elect on N MONZ  armi spokesman capt olivi mputu NONTOPIC on DAYZ  N MONZ . N  ACTAR soldier AVERB  and   N AVERB  added. close to N ACTAR troop back by N SOURZ peacekeep launch latest oper in sub_orientale ADMINN  DIRECTZ drcongo  N week ago. AVERB taken place in communiti of walendu bindi  sub_orientale  ADMINN capit  and   lake albert on border  ACTAR . armi tri to re establish state author in  ADMINN near lake  resid can vote in upcom presidenti  and   legisl elections.  oper aim to disarm allianc of front de resist patriotiqu en sub_orientale patriot resist front in sub_orientale  frpi  and   mouvement revolutionnair congolai congoles revolutionari movement  compris of fighter from various arm ACTAR group  disbanded.in absenc of ACTAR author in  DIRECTZ of countri  rebel group  AVERB civilians. ACTAR estim   N  and   N militiamen in  ADMINN  refus to integr  disarma  and   reintegr process in drcongo.  recov N local like tchekel aveba kabona bunga  and   tcheyi mputu NONTOPIC. ADMINN  N km  and   N km south of sub_orientalee.tcheyi near N km south of sub_orientale by road.  of tcheyi N resid fled. just inform of  ACTAR movement in direct of komanda modibo traor  head of  ACTAR  ADMINN for coordin of humanitarian affair in sub_orientale NONTOPIC.komanda to N km west of tcheyi.  senior congoles armi ACTAR   wish to name NONTOPIC loss of tcheyi  serious blow to frpi  ADMINN  provid rebel direct access to ugandan border  receiv weapon  and   ammunition.  independ NONTOPIC of  ACTAR suppli route. in retreat  rebel abandon N ak N AVERB rifl  and   mortars. armi NONTOPIC  ACTAR  retreat to mount hoyo  N km DIRECTZ of tcheyi.   N time armi launch oper in  ADMINN  arm groups.in  N armi brigad   N troop  back by N ACTAR peacekeep  set disarm irregular arm group in sub_orientalee."
"30",23166333,"northkivu","Province du Nord-Kivu","SOURZ  ACTAR warn on DAYZ  AVERB rebel  and   armi troop in DIRECTZ  ACTAR  AVERB to N peopl  and   left N in appal situation. warn came heavi AVERB AVERB loyal to renegad general ACTAR  and   armi continu in northkivu ADMINN on DAYZ  day  rebel launch activ offens armi troops. spokesperson for  ACTAR  ADMINN for coordin of humanitarian affair in  ADMINN capit sub_northkivu NONTOPIC  record N peopl intern AVERB in  ADMINN sinc MONZ N.loui vigneault NONTOPIC   inform of anoth N AVERB peopl   yet NONTOPIC of secur situat  bring total AVERB to half  N in N  MONZ s.N peopl pack camp  ACTAR high commission for refuge NONTOPIC situat of AVERB peopl  N of in camp DIRECTZ of sub_northkivu  appalling.spokesperson jen hesemann NONTOPIC in mugunga  N peopl pack  N makeshift camps. tension    welcom by local peopl  and    NONTOPIC of rape in camps. peopl victim of AVERB  and   violenc by differ arm group  rebel  and   soldiers. wit AVERB recruit of ACTAR  arbitrari arrest  and   AVERB on ADMINN   gather enter camps. ongo AVERB made hard for aid worker to reach N of AVERB peopl NONTOPIC unhcr. ACTAR  tutsi  power local warlord in sub_northkivu highland locat west of sub_northkivu  and   claim to protect local peopl  armi  and   hostil ethnic communities.AVERB continu heavi AVERB AVERB place  weekend  and   expect to AVERB  ACTAR NONTOPIC new offens on DAYZ  and   reject ceasefir agre  armi  MONZ ago pressur from  ACTAR . ACTAR mission in ACTAR  monuc NONTOPIC AVERB continu on DAYZ  and   NONTOPIC  deploy oper base in  ADMINN to protect civilians. ACTAR NONTOPIC army.also known  ACTAR .of raze home of local people. NONTOPIC in hill around  ADMINN  AVERB occur  ACTAR  AVERB N houses. resist attacks. ACTAR repeat NONTOPIC  armi AVERB alongsid extremist rwandan hutus base in DIRECTZ  ACTAR  N of  alleg to taken part in rwandan genocid of ethnic tutsi  and   moder hutus in N. armi command at sub_northkivu unavail for comment  previous deni claims.meanwhil local media ACTAR journalist in danger NONTOPIC on DAYZ  N ugandan journalist  detain in northkivu sinc MONZ N for tri to make contact  ACTAR . descript of SOURZ  cape ADMINN newsN WWWext in english  privat own N hour internet SOURZ servic emphasi on SOURZ from ACTAR  and   africa internet WWWwww.ewsN.o."
