"","story_id","province_human","province_ICEWS","cleantext"
"151",22326698,"guangdong","guangdong","N of taxi driver took to  street   past N day in N DIRECTZ  chines ADMINN in guangdong ADMINN  demand  gover ACTAR  limit  number of licens taxi  and   resolut crack  on unlicens cabs.  AVERB on  squar outsid  ADMINN gover ACTAR  build in sub_guangdong sinc DAYZ  morn    violenc  NONTOPIC  NONTOPIC su yangqin  head of  sub_guangdong ADMINN transport bureau.  ACTAR tang xikun met  ACTAR of taxi driver DAYZ  even   NONTOPIC.  of  taxi  oper today  though   N taxi  and    driver  still AVERB on  squar   NONTOPIC.  AVERB driver surnam wang NONTOPIC   AVERB  AVERB earlier   MONZ     gover ACTAR    fulfil  promis to crack  on illeg taxi  stop issu  licens plate to taxis. therefor   to go on AVERB    NONTOPIC. licens driver  complain  N taxi  oper in sub_guangdong  and   unlicens taxi stole  ACTAR   ADMINN   N licens taxi  accord to su. in respons    decid  to issu new licens plate to taxi in  come N years. will also take resolut measur to crack  on  illeg taxi   NONTOPIC. su also reveal   N driver  complain to  gover ACTAR     unwil to go on AVERB     forc to   by   drivers.yet su   NONTOPIC   gover ACTAR  will treat  issue. in  neighbor ADMINN of sub_guangdong  taxi driver  AVERB on  squar in front of  railway station sinc DAYZ  morn  AVERB   issu   in sub_guangdong.  also call for establish  driver  associ  and   reduc rental fee paid to  taxi companies. almost N taxi  and    driver  still AVERB on  squar on DAYZ   and   dozen of driver also AVERB outsid  ADMINN gover ACTAR  building.  violenc  NONTOPIC   AVERB driver complain   N  N of   hurt by ACTAR on DAYZ  afternoon    NONTOPIC to disperse. local ACTAR declin to co ACTAR  on DAYZ .   protect  legitim interest  and    ask  much. think  won t  difficult for  gover ACTAR  to satisfi  demand   driver surnam liu NONTOPIC SOURZ.  ADMINN NONTOPIC N licens taxi  NONTOPIC yang jianwei  deputi head of  sub_guangdong ADMINN transport bureau.  haven t ad  taxi sinc N   and   actual     plan to increas  number of taxi even now  yang NONTOPIC. reason      just to protect  interest  and   reduc competition.  NONTOPIC local author   commit to crack  on illeg taxi in recent years.  will continu to resolut crack  on unlicens taxi   NONTOPIC. in addit  yang NONTOPIC  local author  help set   taxi driver  associ to offer  channel for  to file  complaints.  NONTOPIC  driver   forc to take part in  AVERB  like  in sub_guangdong      elaborate. huang shuili  vice mayor of sub_guangdong  NONTOPIC  gover ACTAR   studi  demand by  taxi drivers. AVERB  rare in ACTAR   N taxi AVERB   NONTOPIC   MONZ  in chongqing  sub_hainan  yongdeng  and   sub_guangdong  high rental fee  and   unlicens taxis. taxi driver in  ADMINN  AVERB work   local author promis to reduc rental fee  and   resolut crack  on illeg taxis."
"152",21888531,"guangdong","guangdong","follow highlight  from wen wei po for  period Njuli N. accord to  SOURZ from sub_guangdong by pearl river delta SOURZ center NONTOPIC lo tung kai in prc own ACTAR daili wen wei po  N N   near N factori ACTAR  of  ACTAR invest enterpris took to  street in sub_guangdong  guangdong ADMINN  on N  MONZ to AVERB   employ  unpaid wages.  and    chronicwag arrear problem. AVERB traffic   later peac dispers follow intervent by ACTAR  and    labor bureau. see vernacular file. wwpNc.df  prc own ACTAR daili wen wei po  N N  articl cite shenghuo xinbao   NONTOPIC   N civilian ACTAR in sub_yunnan  yunnan ADMINN  suppress  fight  broke out on N  MONZ   N ACTAR  of ACTAR  metal pipe  and   plastic rods.accord to  paper   fighting.  involv approxim N secur ACTAR in  small neighborhood.  caus by anger   AVERB of  local renov ACTAR N civilian ACTAR  injured. incid   investigation. see vernacular file. wwpNb.df  attac ACTAR s"
"153",27526096,"sichuan","anhui","follow highlight  from  for  period N  MONZ  N. sichuan AVERB  ACTAR vendor assault by chengguan. accord to  N  MONZ  SOURZ in popular  independ ACTAR daili tung fang jih pao   ACTAR in sub_sichuan ADMINN  sub_sichuan  sichuan ADMINN  forcibl dispers  ACTAR of ACTAR   AVERB outsid  ADMINN  ADMINN on N  MONZ    AVERB  drawn  attent  and   support of  N residents. ACTAR   AVERB  local urban manag ACTAR   assault  N year old ACTAR for sell mushroom on  street  day earlier. rumor  spread   ACTAR  AVERB to AVERB.loc author later deni  rumor  and   promis to investig  incident. o  file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newsline."
"154",9018380,"hunan","beijing","N man AVERB  and   N other  AVERB in  AVERB  author  land in DIRECTZ  ACTAR   SOURZ NONTOPIC DAYZ    latest confront spark by complaint of illeg seizures.  violenc in ganyi in hunan ADMINN occur DAYZ   resid AVERB  ADMINN  ACTAR secretari at  meet for sell  piec of common land without  knowledg  ACTAR  SOURZ reported. cite  unnam ACTAR   ACTAR NONTOPIC  ACTAR chief  N brother attack ADMINN ACTAR at  meet  and    later AVERB in retaliation.N brother AVERB   NONTOPIC. AVERB  risen sharpli across ACTAR in recent year  ordinari chines vent anger  offici corrupt   grow rich poor gap  and   land confiscations.earli   MONZ    AVERB in anoth hunan ADMINN AVERB bloodi  N ADMINN resid AVERB  ACTAR  rise bus fares.NONTOPIC NONTOPIC at  DIRECTZ  N person  killed.  contact  ACTAR  in ganyi NONTOPIC   unclear   incid  hung   ACTAR eli   common respons in ACTAR  resid refus to talk  sensit issu for fear of retali from authorities.  offici from  ADMINN ACTAR ADMINN   gave   surnam ke  NONTOPIC     disput in ganyi  NONTOPIC    details.cal to  ACTAR station at sub_hunan   ADMINN  overse ganyi  rang unanswered.  post NONTOPIC ganyi  cordon   N of polic ACTAR AVERB  ADMINN  and   detain ACTAR .  unidentifi ACTAR NONTOPIC  daili   ACTAR chief   sell tree  and   land to lumber companies.  ADMINN   tradit   ACTAR can climb  hill  and   cut  N tree for  coffin    quot  saying. sinc last year     stop .. and   NONTOPIC    tree  and   land now belong to lumber companies.  NONTOPIC  offer by  ganyi gover ACTAR  to pay N tree to  ACTAR  unbeliev low  and      accepted.  ganyi confront come day  ACTAR pass  properti law  offer   protect for privat  and   public property. mandat  bolster  right of farmer  frequent lost  land to infrastructur  and   hous project   littl   compensation."
"155",18933525,"yunnan","yunnan","ACTAR  NONTOPIC  ACTAR  general manag wang yan MONZ   and   vice general manag wang yuex of sell  ACTAR  asset  and   transfer money illeg  sacrif  interest of  local staff. N billion yuan  us N  invest by general motor  NONTOPIC to   transfer back to hongta  headquart in sub_jilin in ACTAR  nort DIRECTZ    result   sub_yunnan branch  insuffici fund to oper normal  and    ACTAR face  deficit despit annual sale of N vehicl ACTAR    seen  pay rais in  decad  and    ACTAR   provid hous   benefit to  ACTAR . protestor demand  ACTAR retriev gm  money  and   NONTOPIC public  much  corrupt boss  made   last N years.in addit to demand higher pay  and    benefit   protestor also urg  ACTAR headquart in sub_jilin to  longer dispatch execut to yunnan  hire local manag instead.references. wang yan MONZ  wang yuex"
"156",11617369,"beijing","beijing","chines ACTAR  gave  raucous welcom for us hous of ACTAR speaker nanci pelosi on DAYZ   paint red slogan  and   cri out for  ACTAR to live  to  reput   foe of human right abuses. ACTAR quick drag away  small ACTAR AVERB in front of  DIRECTZ  gover ACTAR  ADMINN  far from  of  site visit by pelosi  and    ACTAR member     focus on climat chang negotiations. AVERB  everyth from pollut to crime  common in ACTAR   rare in front of major gover ACTAR  ADMINN  in tight control beijing. of  ACTAR  spray paint red slogan on  main gate of  state council inform ADMINN read pelosi  love   warm welcom pelosi  pay attent to human right  and     corruption.  hope   us speaker pelosi will speak out for  human right of chines peopl    won t  afraid to defend us  NONTOPIC ACTAR chen fengqiang  N  from  DIRECTZ  guangdong ADMINN  chen NONTOPIC  petition chose  build to make  point      propaganda arm of  gover ACTAR . pelosi shouldn t ignor human rights.  state council inform ADMINN   mouthpiec of  gover ACTAR    and    doesn t NONTOPIC  truth.  came  to send  messag to  top leader . pelosi   democrat well known   critic of ACTAR  human right  and    rule in tibet  though  current visit  focus on climat change.  AVERB happen   state council  hold  SOURZ confer   economy. event   disrupted. ACTAR  quick move to paint   slogans.  SOURZ wit saw ACTAR drag at  DIRECTZ  N scream ACTAR    ACTAR car.oth melt away   crowd   AVERB to watch. NONTOPIC by ben blanchard  and   chris buckley  edit by nick macfi"
"157",20876431,"yunnan","yunnan","follow highlightsar from..tai yang pao  inform center for human right   democraci for  period N  MONZ  N. N of ACTAR  AVERB  ACTAR  land compens AVERB in yunnan ADMINN  popular  independ ACTAR daili  tai yang pao  N  MONZ t  NONTOPIC  recent N ACTAR  in yunnan  sub_yunnan  sub_yunnan ADMINN  AVERB  ACTAR    call in to suppress  AVERB spark by unsatisfactori compens for ADMINN land requisit for coal mine develo ACTAR .NONTOPIC  N peopl  includ N polic ACTAR   AVERB in  incid   and   at  DIRECTZ  N ACTAR vehicl  destroyed. coal mine involv in  incid  current suspend operations. see vernacular file. typNa.df  N ACTAR  AVERB  N AVERB ACTAR in fujian ADMINN  accord to  ACTAR inform center for human right   democraci  N  MONZ t    ACTAR base fax servic  NONTOPIC on dissid  AVERB  and   human right violat in ACTAR  N ACTAR  AVERB  N AVERB ACTAR in fengwei ADMINN  sub_fujian ADMINN  fujian ADMINN   construct of  sewag trea ACTAR  plant.accord to  SOURZ  N ACTAR vehicl  AVERB   and   N peopl AVERB in  clashes. to  process  cppN ..  file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newslin .attac ACTAR s"
"158",26467727,"guangdong","anhui","follow highlighti from..tung fang jih pao for N  MONZ  N. guangdong ACTAR  scuffl  ACTAR  land grabs.  unattribut SOURZ on N  MONZ  in popular  independ ACTAR daili tung fang jih pao   note  around N guangdong ACTAR  in dongchong ADMINN hip AVERB  AVERB on N  MONZ    local gover ACTAR  for resel  land without  approv  and   embezzl  revenu from land auctions.disgruntl ACTAR  AVERB  N of AVERB ACTAR outsid  gover ACTAR  headquart    N ACTAR   AVERB  and   dozen of peopl  arrested. see vernacular file. tfjpNa.df    file worthi item  note in pts NONTOPIC sourc today. ..pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newsline.attac ACTAR s"
"159",11771484,"henan","beijing","add detail  and   background  paragraph N  and   N ..beijing  june N  SOURZ . N of chines ACTAR  AVERB  ACTAR  and   AVERB  and   burnt  car  street inspector AVERB   femal ACTAR   ACTAR  and   wit NONTOPIC on DAYZ    latest in  seri of public disturbances. ACTAR  from N univers in sub_henan  in  DIRECTZ  ADMINN of henan  went on  rampag on DAYZ    ACTAR vendor  AVERB by N inspector   clear  unlicens stall   ACTAR wit NONTOPIC SOURZ. last MONZ   N of ACTAR  from   ADMINN AVERB window  and   ransack  campus in  AVERB spark by anger   word of  diplomas.   also sell thing on  street   and      take       saw  even AVERB   girl    join  AVERB by AVERB  brick at  inspector   ACTAR from  henan univers of financ  and   econom NONTOPIC.  saw   N peopl run   inspector  and   tri to AVERB    and     peopl AVERB  car  and   set fire to    ACTAR wit NONTOPIC by telephone.  N ACTAR   arm  electr rod  and   shield  arriv on  scene  seal  street  and   take peopl away   ACTAR NONTOPIC.  inform centr for human right  and   democraci put  number of ACTAR  AVERB at N.N wit put  at N.  ACTAR also NONTOPIC  AVERB.  lot of ACTAR   AVERB last night   and    situat  quit serious   offici  surnam wang  NONTOPIC SOURZ. general ADMINN ACTAR ADMINN  to send  ACTAR to help   NONTOPIC by phone  ad   case   investigation.  girl lost  front teeth in  AVERB  and   N ACTAR   detain by ACTAR   right centr NONTOPIC. N inspector  detain  N  AVERB  and   N receiv warn   local dahe SOURZ paper NONTOPIC  cite  gover ACTAR  notice. unrest of  kind  high sensit in ACTAR  whose communist gover ACTAR  prize stabil  and   brook  challeng to  power. ACTAR AVERB   even  potent symbol  of  legaci of ACTAR activ   recent in  N pro democraci AVERB on beijing. AVERB  member of  public  and    inspector  known  cheng guan  and   main respons for crack  on unlicens hawker suspect of sell unsanitari food  low  qualiti good   common. in  MONZ    roadsid vendor in beijing  given  suspend AVERB sentenc for slit  inspector  throat.  inspector  set  across ACTAR in  late Ns to eas  burden on ACTAR  and   ensur ADMINN  clean  and   orderly. critic NONTOPIC   becom  huge interest ACTAR thrive on fine  and   confisc   reach power.  widen gap  rich  and   poor  corrupt  and   offici abus of power  fuell AVERB  and   AVERB around  countri   often spark by seem minor issues."
"160",21457273,"guangdong","hunan","follow highlighti from  ACTAR nformat center for human right   democraci for  period N  MONZ  N. N in guangdong  sub_guangdong ADMINN AVERB  ACTAR refus to releas fellow ACTAR   accord to  ACTAR inform center for human right   democraci  N  MONZ     ACTAR base fax servic  NONTOPIC on dissid  AVERB  and   human right violat in ACTAR  N of ACTAR  in guangdong  sub_guangdong ADMINN AVERB on N  MONZ   ACTAR refus to releas  ACTAR alleg detain for  involv ACTAR  in  fist fight ACTAR  AVERB door  and   window of  chadong ACTAR station   and   AVERB  public secur ACTAR .accord to  SOURZ  N peopl  AVERB     N ACTAR  remain in custody...  file worthi item  note in pts NONTOPIC sourc today. pts scan on  daili basi  follow sourc in chinese. hsin pao  ching chi jih pao  ming pao  wen wei po  ta kung pao  hsiang kang shang pao  tai yang pao  tung fang jih pao  feng huang wang  ping kuo jih pao  sing tao jih pao  phoenix newslin ."
"161",34268065,"jiangxi","guizhou","page. WWWWWWnew subclass cnt.spxcid N maincatid N id N  ..title. yue yuen shoe AVERB expand from guangdong to jiangxi..section. SOURZ..author. staff reporter..pubdate. N N N.. want ACTAR time . ACTAR  AVERB outsid  yuyuan shoe factori in sub_guangdong  guangdong ADMINN   MONZ .N. photo cn   week  N ACTAR  from  yue yuen shoe factori in sub_guangdong in DIRECTZ  ACTAR  guangdong ADMINN took to  street  invalid contract  N ACTAR  from anoth of  ACTAR  factori  locat in sub_jiangxi in DIRECTZ  ACTAR  jiangxi ADMINN   also join  AVERB  NONTOPIC  ACTAR base orient daily.oper by  ACTAR base pou chen ACTAR   yue yuen factori in sub_guangdong  gaobu ADMINN hip  N of  biggest shoe factori in ACTAR  and   produc footwear for   N top brand   nike  adida  and   reebok. factori current employ   N ACTAR . AVERB began on  MONZ .N  ACTAR  found out   factori  fail to pay  ACTAR   full social secur  and   hous fund contributions. senior factori ACTAR surnam li NONTOPIC  web portal nanfang    unabl to use  perman work contract  evid of local resid in order to enrol  child in  local school    NONTOPIC  contract   legal binding.migr ACTAR  like li must present doc ACTAR prove to  local author    and    famili member  stay in  ADMINN for at  DIRECTZ  N year   ACTAR  allow to studi in  ADMINN in addit to  invalid contract   factori also cheat  ACTAR  in regard to  insur packag     to pay N yuan  us N   other   to pay N yuan  us N  for   scheme.follow  issu come to light  ACTAR  decid to AVERB to demand   factori sign new contract    and   improv  work conditions. far   factori  arrang  round of negoti   striker  howev  consensus  yet to  reached.follow  action of  counterpart in sub_guangdong  N ACTAR  from sub_jiangxi decid to  tool in AVERB  unfair trea ACTAR  on  MONZ .N. AVERB  remain peac  N of  ACTAR   NONTOPIC anti ACTAR se sent ACTAR    orient daili NONTOPIC  ad  ACTAR   demand   ACTAR se supervisor leav  country."
